id,first_name,last_name,email,gender,experience_years,age,state,current_position,interest,university_quality,gpa,years_work_experience,years_education_experience,prior_degree_level,prior_degree_field,sat_percentile,gpa_percentile,individual_income_level,parental_education_level,disposable_income_for_university,international_candidate,number_of_dependents
c2c236ea-dd1a-4d01-811f-467aaddb5e54,Jesse,Morales,jesse.morales@outlook.com,Non-binary,2,25,IL,Higher Education Instructor,Special Education,R2 Research University,3,2,2,Bachelor's Degree,Health / Nursing,77,52,75490,Master's degree,16583,1,1
475712f6-70d2-4fc1-85f8-fec246817bb9,Jessica,Ramirez,jessica.ramirez@icloud.com,Non-binary,2,29,ND,College Student (Non-Education Major),Secondary Education,Community College / 2-Year College,3.16,2,1,Bachelor's Degree,Arts & Humanities,64,49,30736,Master's degree,5564,0,1
5a786243-5e0f-4d6f-81e4-82ce9d22c46b,Amanda,Campbell,amanda.campbell@icloud.com,Male,0,22,AL,Instructional Coach,Early Childhood Education,R2 Research University,2.91,0,0,Bachelor's Degree,Education,65,35,65010,High school or below,9929,1,0
2c670e0a-bf8a-440c-b03c-b3189a4d5f23,Aaron,Bennett,aaron.bennett@yahoo.com,Non-binary,6,27,TX,College Student (Non-Education Major),Secondary Education,R2 Research University,3.15,6,1,Bachelor's Degree,Arts & Humanities,29,43,18473,Bachelor's degree,6066,0,0
e188c5f1-af62-4cbc-b54f-890e33972117,Jeffrey,King,jeffrey.king@gmail.com,Female,0,22,SD,Education Consultant,Elementary Education,Liberal Arts College,3.56,0,0,Bachelor's Degree,Education,44,84,130304,Master's degree,27245,0,1
c12d6f2f-6a07-4a0f-aff1-d5577bd7d80b,Joan,Foster,joan.foster@gmail.com,Non-binary,1,25,ME,Higher Education Instructor,Secondary Education,Regional Public University,3.88,1,1,Bachelor's Degree,Health / Nursing,58,92,67751,Bachelor's degree,17516,0,1
2af034cb-056d-43c4-8886-b919b6022422,Christine,Phillips,christine.phillips@icloud.com,Male,21,61,KY,Higher Education Instructor,Elementary Education,Private University (Nonselective),3.27,21,14,Master's Degree,Arts & Humanities,51,71,88300,High school or below,23311,0,3
9a5c157e-dda1-4af1-8a93-ce78bc01bc42,Russell,Miller,russell.miller@outlook.com,Male,5,34,MT,Education Consultant,Secondary Education,Private University (Nonselective),3.21,5,5,Bachelor's Degree,Social Sciences,64,66,84305,Some college,23242,0,2
e294d969-8162-480e-89c0-24ee9e5e6360,Logan,Hill,logan.hill@hotmail.com,Non-binary,1,30,IL,College Student (Non-Education Major),Elementary Education,Private University (Nonselective),3.24,1,0,Bachelor's Degree,Education,74,75,10989,High school or below,2739,0,1
711b7f54-6e8b-4742-b819-97aa08666f13,Jesse,Allen,jesse.allen@hotmail.com,Female,10,49,MO,Education Consultant,Curriculum & Instruction,International Institution,3.7,10,9,Bachelor's Degree,Education,43,73,90714,High school or below,11970,0,4
3faa00be-84da-4b92-aac4-18423f7bbbac,Elizabeth,Foster,elizabeth.foster@yahoo.com,Male,1,28,PA,K-12 Classroom Teacher,Elementary Education,Community College / 2-Year College,3.09,1,1,Associate Degree,Health / Nursing,30,48,50543,Bachelor's degree,7476,0,1
a02e27e4-632e-4036-b783-e9c119e091db,Beverly,Flores,beverly.flores@hotmail.com,Male,8,37,CT,Instructional Coach,Secondary Education,R1 Research University,3.55,8,8,Bachelor's Degree,Education,84,70,94927,Doctoral degree,23999,0,2
0991aa45-dc52-4bf4-aa5c-f0b8b167bbc1,Jeremy,Howard,jeremy.howard@hotmail.com,Non-binary,1,29,KY,Education Nonprofit Staff,Secondary Education,Private University (Nonselective),3.16,1,1,Bachelor's Degree,Education,74,50,39669,Bachelor's degree,6613,1,0
ea98ab5d-5282-445b-9302-2c13115f4255,Bryan,Turner,bryan.turner@icloud.com,Female,9,31,IN,College Student (Non-Education Major),Elementary Education,Liberal Arts College,3.67,9,0,Bachelor's Degree,Health / Nursing,86,81,22904,Master's degree,5847,0,0
b9b5abaa-692d-4794-b1dd-e5a3c6a572a1,Teresa,Scott,teresa.scott@outlook.com,Female,9,36,VT,Other,Educational Leadership,Community College / 2-Year College,2.93,9,2,Master's Degree,Education,47,24,31929,Master's degree,11667,0,1
9fd9835e-f422-4db0-965c-1846d6fcb09e,Sharon,Kim,sharon.kim@icloud.com,Non-binary,6,39,CT,Teaching Assistant / Paraprofessional,Special Education,International Institution,3.07,6,2,Bachelor's Degree,Business,49,44,38971,Some college,5604,1,0
fcc14bb3-7b35-4767-9a5e-7bb389fd1949,Samuel,Davis,samuel.davis@icloud.com,Non-binary,2,30,MS,Education Consultant,Secondary Education,Regional Public University,3.5,2,2,Bachelor's Degree,Other,48,86,96845,Master's degree,14543,1,2
a462abdd-6bca-4bb8-b918-a13ad9bcacc9,Gary,Murphy,gary.murphy@icloud.com,Female,7,30,LA,K-12 Classroom Teacher,Secondary Education,Regional Public University,2.88,7,3,Doctoral Degree,Social Sciences,69,27,58695,Master's degree,20807,0,1
270548bb-3d77-49f1-aefd-db64f6b20441,Wayne,Williams,wayne.williams@icloud.com,Female,2,22,ID,Other,Secondary Education,Private University (Nonselective),2.96,2,1,Doctoral Degree,STEM,53,29,30230,Some college,6986,0,0
261b90e3-8b6e-432b-b642-6a3badeea0a5,Anthony,Jackson,anthony.jackson@gmail.com,Male,10,49,AR,K-12 Classroom Teacher,Special Education,R1 Research University,3.56,10,5,Master's Degree,Arts & Humanities,87,84,54176,Some college,11833,0,1
b41df245-123b-426e-a12e-72644ce5d7dd,Shirley,Reed,shirley.reed@gmail.com,Male,2,28,TN,Instructional Coach,Early Childhood Education,R2 Research University,3.22,2,2,Bachelor's Degree,Social Sciences,58,69,70627,High school or below,9003,0,1
825088c0-f3d0-4608-9224-e4278e09224f,Ruth,Chavez,ruth.chavez@icloud.com,Male,0,24,FL,After-school / Enrichment Educator,Curriculum & Instruction,Community College / 2-Year College,3.51,0,0,Bachelor's Degree,Health / Nursing,60,73,26077,Master's degree,9312,0,0
4c84ca1b-1240-4777-86cb-fc96c48536b7,Gabriel,Rogers,gabriel.rogers@yahoo.com,Female,6,28,IA,Career Switcher (Non-Education Background),Special Education,Liberal Arts College,3.44,6,0,Bachelor's Degree,Other,90,72,57914,Some college,13056,0,1
0c3386d7-9ff7-43ad-aea4-a7af4561248d,Joyce,Gonzalez,joyce.gonzalez@yahoo.com,Female,12,35,ND,Higher Education Instructor,Elementary Education,R2 Research University,3.25,12,12,Master's Degree,Health / Nursing,81,58,72160,Bachelor's degree,9922,0,0
67e0dda5-ee01-4355-b610-9a7f41079721,William,Ramirez,william.ramirez@outlook.com,Non-binary,0,23,NJ,Education Consultant,Educational Leadership,Liberal Arts College,3.28,0,0,Bachelor's Degree,Business,65,59,142237,Master's degree,35314,0,0
abf144c1-0f5f-4f64-be39-a1b7ddaab7f4,Jason,Davis,jason.davis@gmail.com,Female,0,23,UT,Preservice Teacher / Education Student,Educational Leadership,Regional Public University,3.36,0,0,Bachelor's Degree,Business,43,67,24311,High school or below,8115,0,0
881ecb81-1e1f-49e3-a550-faeb39baf278,Alan,Gutierrez,alan.gutierrez@icloud.com,Female,1,24,RI,Other,Secondary Education,Liberal Arts College,3.58,1,1,Bachelor's Degree,Arts & Humanities,90,87,36159,Doctoral degree,12429,0,0
be4058f5-0028-40bf-915c-c9ec848ca740,Deborah,Turner,deborah.turner@outlook.com,Female,5,30,ME,Education Nonprofit Staff,Elementary Education,Liberal Arts College,3.98,5,3,Bachelor's Degree,Social Sciences,89,99,36702,Master's degree,12409,0,1
80287e14-3130-4a14-90de-83d61c806456,Willie,Brown,willie.brown@yahoo.com,Male,6,28,UT,Preservice Teacher / Education Student,Early Childhood Education,Regional Public University,3.56,6,0,Associate Degree,Other,57,90,32187,Some college,10430,0,0
c85aad98-d694-4165-bf38-c2b06ac9f4ba,Alice,Bailey,alice.bailey@hotmail.com,Non-binary,13,40,VT,Education Nonprofit Staff,Educational Leadership,Regional Public University,3.02,13,3,Bachelor's Degree,Education,55,47,45801,Bachelor's degree,10898,0,2
8c77447a-9843-4e75-8461-ba586f95e3b5,Ruth,Davis,ruth.davis@hotmail.com,Female,4,27,KY,Career Switcher (Non-Education Background),Secondary Education,R1 Research University,3.03,4,0,Master's Degree,Business,68,43,54730,High school or below,18398,1,1
6f271599-6297-462a-98e0-58e31172eb17,Diana,Young,diana.young@hotmail.com,Male,7,29,CT,School or District Leader,Special Education,Liberal Arts College,3.68,7,7,Master's Degree,Arts & Humanities,64,84,99456,High school or below,26467,0,2
bdb087de-1fa3-4a98-a864-99944eb42220,Richard,Murphy,richard.murphy@yahoo.com,Female,15,41,NV,Education Consultant,Educational Leadership,R2 Research University,3.67,15,15,Bachelor's Degree,STEM,79,82,88117,Master's degree,33620,1,4
982494b5-0cf0-4631-a9fb-caf9b0d3c65c,Adam,Jimenez,adam.jimenez@outlook.com,Female,2,28,DE,Education Nonprofit Staff,Educational Leadership,R2 Research University,2.93,2,2,Master's Degree,Education,73,40,39617,Master's degree,11529,0,0
d3d0f743-1b3e-4d5d-ac7e-b06f84832102,Jerry,Torres,jerry.torres@gmail.com,Female,0,23,OK,Career Switcher (Non-Education Background),Curriculum & Instruction,International Institution,3.29,0,0,Bachelor's Degree,STEM,46,76,30145,Some college,3094,0,0
6b508bb5-8a1c-43fe-9bfe-6acacf63f32b,Lauren,White,lauren.white@outlook.com,Female,1,30,TN,Career Switcher (Non-Education Background),Early Childhood Education,R1 Research University,3.46,1,0,Bachelor's Degree,Social Sciences,82,72,44379,Bachelor's degree,11770,0,1
0caa6803-facb-46bc-ab27-3d415d6d1e20,Gerald,Miller,gerald.miller@icloud.com,Non-binary,6,28,WY,School or District Leader,Elementary Education,Community College / 2-Year College,3.22,6,5,Bachelor's Degree,Arts & Humanities,54,62,78220,Some college,14681,0,0
d6ca87b8-6e3f-4f2d-8d53-dfddd55c6564,Carolyn,Rogers,carolyn.rogers@icloud.com,Female,16,41,NV,Teaching Assistant / Paraprofessional,Curriculum & Instruction,R2 Research University,2.91,16,2,Bachelor's Degree,Education,71,26,28419,Master's degree,10834,0,2
e4ad5faf-c283-4169-b92c-5d23cd804c9e,Jessica,Hall,jessica.hall@yahoo.com,Non-binary,1,25,LA,Higher Education Instructor,Early Childhood Education,Private University (Nonselective),3.44,1,1,Bachelor's Degree,Social Sciences,58,68,93648,Bachelor's degree,23438,1,0
b471805f-2f1a-40a2-9b5c-10e9e87b9fd6,Ralph,Jackson,ralph.jackson@hotmail.com,Male,8,39,ND,Education Consultant,Educational Leadership,Community College / 2-Year College,2.82,8,8,Bachelor's Degree,Business,57,23,131477,Master's degree,33843,0,1
7a15c8df-7b62-47b7-a76c-e79b38c6e68b,Joseph,Brown,joseph.brown@hotmail.com,Non-binary,14,36,HI,Preservice Teacher / Education Student,Special Education,R2 Research University,2.77,14,1,Bachelor's Degree,Education,62,33,20491,Doctoral degree,5430,1,0
556875a9-f15f-4270-aaba-a789b755bc14,Jean,Long,jean.long@icloud.com,Female,1,25,MA,Instructional Coach,Elementary Education,R2 Research University,2.99,1,1,Bachelor's Degree,Education,53,40,84002,Doctoral degree,21071,0,2
147ccfd7-a4b8-4e15-899e-da89a80ecb99,Lauren,King,lauren.king@hotmail.com,Non-binary,10,45,OR,Education Consultant,Special Education,R1 Research University,3.25,10,8,Bachelor's Degree,Business,79,76,103777,Master's degree,36798,0,4
94958a7e-e771-42ec-a7be-cc0f85b32be1,Jerry,Stewart,jerry.stewart@icloud.com,Non-binary,21,48,LA,Education Nonprofit Staff,Early Childhood Education,Regional Public University,3.18,21,2,Bachelor's Degree,Social Sciences,84,50,53921,Master's degree,12139,0,2
581b30fa-ca73-4b66-b02b-7185d7dae4c6,Arthur,Cox,arthur.cox@outlook.com,Male,1,29,RI,After-school / Enrichment Educator,Secondary Education,Private University (Nonselective),2.93,1,0,Master's Degree,Education,70,29,25369,Some college,7792,0,0
e9a9044d-58e8-4906-8527-2f2ad6e921f3,Sharon,Murphy,sharon.murphy@icloud.com,Non-binary,7,27,AK,Education Nonprofit Staff,Educational Leadership,Community College / 2-Year College,3.89,7,3,Associate Degree,Business,43,96,46636,High school or below,10258,0,0
367a7d42-17ab-42ea-b44e-b78146e4314f,Karen,Wood,karen.wood@icloud.com,Female,28,65,ME,Career Switcher (Non-Education Background),Secondary Education,R1 Research University,3.75,28,0,Master's Degree,Other,81,76,48302,Bachelor's degree,5705,0,1
546285c2-536e-4687-8f19-3f284a61c44f,Noah,Parker,noah.parker@outlook.com,Non-binary,0,25,NE,Other,Early Childhood Education,Regional Public University,3.61,0,0,Bachelor's Degree,STEM,53,81,37801,High school or below,11957,0,1
0c9fb263-1748-4d5f-bd9e-b8f711d3d0ea,Megan,Johnson,megan.johnson@outlook.com,Female,14,36,RI,K-12 Classroom Teacher,Educational Leadership,International Institution,2.92,14,13,Bachelor's Degree,Social Sciences,25,41,46234,Bachelor's degree,15402,0,1
d6a2aac5-5fc0-409a-b9bf-559881576afd,Linda,Harris,linda.harris@hotmail.com,Non-binary,7,26,NC,Career Switcher (Non-Education Background),Elementary Education,International Institution,3.8,7,1,Master's Degree,Education,34,99,34161,Master's degree,11364,0,1
c600cf02-e2a3-43d2-b97d-cdf9a318bc1c,Daniel,Ramos,daniel.ramos@icloud.com,Female,2,23,WI,Teaching Assistant / Paraprofessional,Elementary Education,Regional Public University,3.34,2,0,Bachelor's Degree,Social Sciences,54,69,35326,Bachelor's degree,5908,0,0
1836d27d-1db4-49e4-9305-f3cc6a20ecaf,Michael,Davis,michael.davis@yahoo.com,Female,7,31,AR,College Student (Non-Education Major),Educational Leadership,R2 Research University,3.33,7,1,Bachelor's Degree,Education,89,66,25390,Some college,7983,0,0
2b3a55a0-1970-4e5d-be7b-dcf8f2b09083,Jacob,Morris,jacob.morris@yahoo.com,Non-binary,2,29,MN,Other,Educational Leadership,R1 Research University,3.82,2,1,Bachelor's Degree,Other,86,95,43018,Doctoral degree,16261,0,1
a1ae4159-00b2-46f0-ae20-fd72f983763e,Patricia,Richardson,patricia.richardson@outlook.com,Female,11,32,RI,Teaching Assistant / Paraprofessional,Special Education,Private University (Nonselective),2.85,11,3,Bachelor's Degree,Arts & Humanities,51,34,31750,Doctoral degree,8168,0,0
c4c1fa76-19a9-4102-8c0e-7d01eb73ba84,Christian,Harris,christian.harris@icloud.com,Male,1,25,PA,Teaching Assistant / Paraprofessional,Special Education,R2 Research University,3.48,1,1,Associate Degree,Social Sciences,61,63,35924,Some college,3674,0,1
25e99c9a-622e-43e7-8d10-3c22a849f85e,Jesse,Reed,jesse.reed@yahoo.com,Female,6,28,CA,Other,Special Education,Community College / 2-Year College,3.63,6,6,Master's Degree,Arts & Humanities,56,83,40903,High school or below,11987,0,1
9a7c177b-8efb-4f3b-ac9c-ed5b98be5194,Angela,Turner,angela.turner@hotmail.com,Male,13,39,SD,Teaching Assistant / Paraprofessional,Educational Leadership,International Institution,3.01,13,2,Master's Degree,Arts & Humanities,64,40,28368,Bachelor's degree,7503,0,0
9694c965-9288-4038-88b9-cd105ab233b8,Walter,Gonzalez,walter.gonzalez@yahoo.com,Male,5,30,NM,Teaching Assistant / Paraprofessional,Early Childhood Education,Regional Public University,3.39,5,1,Master's Degree,Business,86,77,28892,Bachelor's degree,8599,0,1
45494d17-d2f7-435d-8b18-72412e4d60cf,Sophia,Mitchell,sophia.mitchell@hotmail.com,Non-binary,19,51,MD,After-school / Enrichment Educator,Early Childhood Education,Regional Public University,3.3,19,4,Other / International Equivalency,Social Sciences,54,72,37220,Doctoral degree,13035,1,1
e4bee83a-f0ee-433d-b2c4-dd2bf961d795,Anna,Evans,anna.evans@gmail.com,Female,5,26,AK,Teaching Assistant / Paraprofessional,Educational Leadership,Private University (Nonselective),3.04,5,2,Bachelor's Degree,Business,67,42,37119,High school or below,11540,0,0
c0e8efd3-cd29-4494-8fc6-202092b05031,Brandon,Parker,brandon.parker@hotmail.com,Male,3,29,VA,Instructional Coach,Curriculum & Instruction,Regional Public University,2.96,3,3,Master's Degree,Education,61,38,57973,Bachelor's degree,12887,0,0
f2b33520-80a2-45d5-a2a2-a0e767fdac2f,Amy,Thomas,amy.thomas@yahoo.com,Non-binary,0,25,IA,Other,Secondary Education,International Institution,3.46,0,0,Bachelor's Degree,Health / Nursing,21,59,44666,Master's degree,16178,0,1
b1ef9914-3aa4-46fc-a0c2-61a8bb340778,Bryan,Lewis,bryan.lewis@yahoo.com,Female,7,30,KS,Career Switcher (Non-Education Background),Elementary Education,R2 Research University,3.6,7,0,Bachelor's Degree,STEM,83,75,51554,Bachelor's degree,7465,0,1
4dc76e0b-08c3-4054-94d6-724f303e91dc,Brandon,Bennett,brandon.bennett@icloud.com,Male,4,26,NC,K-12 Classroom Teacher,Secondary Education,R2 Research University,3.84,4,4,Master's Degree,Education,67,99,56826,Some college,16040,0,1
c17ee768-ec98-40e9-a9a9-3707b66e3c23,Joyce,Parker,joyce.parker@icloud.com,Non-binary,24,60,ME,Education Consultant,Special Education,Community College / 2-Year College,3.19,24,9,Bachelor's Degree,Education,42,49,93601,Doctoral degree,34630,0,2
3f2d3586-41bf-4064-a063-09f148a7b19b,Jacqueline,Cook,jacqueline.cook@yahoo.com,Female,3,26,KS,K-12 Classroom Teacher,Secondary Education,Private University (Nonselective),3.81,3,3,Bachelor's Degree,Education,62,97,53777,Doctoral degree,18617,0,1
0bdcf6c8-678d-47f6-99f5-bd4d0c6dfd7b,Peter,Evans,peter.evans@outlook.com,Female,15,50,OK,Preservice Teacher / Education Student,Educational Leadership,R1 Research University,3.4,15,1,Bachelor's Degree,Education,82,71,20749,Master's degree,5733,0,1
2defcb95-a0e6-43f2-b377-2b72e1d80e6c,Abigail,Hall,abigail.hall@yahoo.com,Non-binary,3,26,CO,Teaching Assistant / Paraprofessional,Educational Leadership,R2 Research University,3.63,3,0,Bachelor's Degree,Arts & Humanities,57,78,39655,Bachelor's degree,11513,1,1
ef9b96fb-8d57-4d60-96d3-09a4c7633f58,Julia,Brown,julia.brown@yahoo.com,Male,5,33,FL,K-12 Classroom Teacher,Curriculum & Instruction,Private University (Nonselective),3.55,5,3,Master's Degree,Arts & Humanities,43,80,66969,High school or below,20343,0,1
e038c108-8da7-4a35-b17f-9f7b55879079,Marie,Chavez,marie.chavez@yahoo.com,Female,6,31,GA,After-school / Enrichment Educator,Special Education,R2 Research University,3,6,3,Bachelor's Degree,STEM,75,48,26835,Master's degree,10527,0,1
7539ef2a-fa75-4d7b-858f-5bc76cd6a81d,Jennifer,Torres,jennifer.torres@icloud.com,Male,13,32,MN,Other,Educational Leadership,Liberal Arts College,3.77,13,8,Master's Degree,Health / Nursing,64,85,56706,Master's degree,20907,1,0
3579a88f-d0a1-4bcd-9390-254ee51c10ff,Angela,Howard,angela.howard@yahoo.com,Male,13,43,ND,Education Nonprofit Staff,Early Childhood Education,Private University (Nonselective),3.38,13,2,Master's Degree,Health / Nursing,68,68,53616,Bachelor's degree,18140,0,2
b20538e3-6687-42dd-a1d6-37b9076d7edf,Andrew,Bennett,andrew.bennett@icloud.com,Female,11,32,WI,Education Nonprofit Staff,Educational Leadership,Community College / 2-Year College,3.6,11,0,Bachelor's Degree,Arts & Humanities,46,89,52828,Master's degree,8148,0,1
026af250-0823-45c8-b29e-e3220ecde2b5,Bobby,Hughes,bobby.hughes@yahoo.com,Female,1,27,NH,Preservice Teacher / Education Student,Educational Leadership,Private University (Nonselective),3.13,1,0,Bachelor's Degree,Social Sciences,78,47,28114,Bachelor's degree,6478,0,0
b53623b5-7aaf-4ba3-bcf7-0725169c190a,Ethan,Davis,ethan.davis@icloud.com,Female,2,25,HI,Career Switcher (Non-Education Background),Curriculum & Instruction,Liberal Arts College,3.5,2,0,Bachelor's Degree,STEM,91,86,56395,Bachelor's degree,15589,0,0
509fa9f4-1f9b-42c4-baf1-295eefca052c,Angela,Ruiz,angela.ruiz@icloud.com,Non-binary,1,29,WV,Preservice Teacher / Education Student,Special Education,Liberal Arts College,3.76,1,0,Bachelor's Degree,Social Sciences,64,86,32639,High school or below,8864,0,0
2f892697-08db-463a-9f28-4920b8230cde,Jordan,Johnson,jordan.johnson@yahoo.com,Male,2,28,ME,K-12 Classroom Teacher,Special Education,R2 Research University,3.54,2,1,Bachelor's Degree,Education,77,78,53842,Master's degree,15178,0,0
e06aca76-9f8f-4029-bab9-eabf472b06ce,Jeremy,Myers,jeremy.myers@yahoo.com,Male,2,30,LA,Career Switcher (Non-Education Background),Secondary Education,International Institution,3.04,2,1,Bachelor's Degree,Business,6,54,58903,Some college,18697,1,1
661a6f1f-1713-4562-b34a-40c27c02d055,Patrick,James,patrick.james@yahoo.com,Male,33,63,IL,K-12 Classroom Teacher,Secondary Education,Regional Public University,3.18,33,11,Other / International Equivalency,Arts & Humanities,28,38,50853,High school or below,8084,1,4
78368fa2-e4cc-45d0-b1a4-0bf269b891a8,Beverly,Gray,beverly.gray@hotmail.com,Male,7,40,AZ,After-school / Enrichment Educator,Educational Leadership,Community College / 2-Year College,3.7,7,2,Bachelor's Degree,Health / Nursing,26,87,37847,Some college,3869,0,0
08140c04-6d54-41ac-a6d2-784294389422,Rose,Cruz,rose.cruz@hotmail.com,Non-binary,8,37,CT,Education Consultant,Curriculum & Instruction,Regional Public University,3.33,8,8,Other / International Equivalency,Education,67,71,143466,Master's degree,54379,1,0
716a67d7-f1a8-4729-939d-003df2ff5c84,Bobby,Hall,bobby.hall@yahoo.com,Female,1,25,AR,Instructional Coach,Curriculum & Instruction,International Institution,3.43,1,1,Bachelor's Degree,Education,72,65,77161,Master's degree,28602,0,1
ec084e74-f3e6-4bd7-9afc-027811ab84c1,Steven,Evans,steven.evans@outlook.com,Male,9,39,AK,Teaching Assistant / Paraprofessional,Curriculum & Instruction,R1 Research University,3.53,9,3,Master's Degree,Social Sciences,60,80,29525,High school or below,10325,1,0
8722e2ce-67d4-4d85-a8c2-2d6aee91a770,Roger,Rodriguez,roger.rodriguez@gmail.com,Female,11,36,NE,Teaching Assistant / Paraprofessional,Curriculum & Instruction,International Institution,3.2,11,2,Doctoral Degree,Other,42,65,29579,High school or below,4247,0,0
44d62655-a37f-4001-a41c-904af9019751,Isabella,Moore,isabella.moore@yahoo.com,Male,5,27,SC,Higher Education Instructor,Special Education,R2 Research University,3.79,5,5,Other / International Equivalency,Business,71,83,64072,Master's degree,24709,1,0
54f18912-76e2-41c3-aed7-bed82a99b3a0,Anna,Hughes,anna.hughes@outlook.com,Non-binary,2,29,PA,Education Consultant,Curriculum & Instruction,Community College / 2-Year College,3.55,2,2,Master's Degree,Education,28,86,127550,Master's degree,30720,0,1
84d785b7-3a6b-4410-88d2-017dad83cce0,Carol,Ortiz,carol.ortiz@yahoo.com,Female,1,22,ID,Education Nonprofit Staff,Elementary Education,Liberal Arts College,3.41,1,1,Other / International Equivalency,Education,68,69,36998,High school or below,5920,0,0
bd9cc57d-76f4-45d8-9232-7eb2e5de4b58,Shirley,Scott,shirley.scott@gmail.com,Non-binary,1,24,MI,After-school / Enrichment Educator,Early Childhood Education,Liberal Arts College,3.51,1,1,Bachelor's Degree,Arts & Humanities,80,81,32191,Bachelor's degree,4860,0,0
01007399-b70f-4ec9-88ec-e1ec9fd51728,Harold,Richardson,harold.richardson@yahoo.com,Female,8,35,TX,College Student (Non-Education Major),Curriculum & Instruction,Liberal Arts College,3.91,8,1,Bachelor's Degree,Education,58,99,27316,Master's degree,4808,0,0
5ccb7301-823a-4aa5-8f7d-df9903806ad7,Jeffrey,Jackson,jeffrey.jackson@yahoo.com,Male,5,30,TX,Preservice Teacher / Education Student,Elementary Education,R1 Research University,3.2,5,1,Master's Degree,Social Sciences,84,70,15603,High school or below,4367,0,1
ddc9833a-2984-4975-985b-19d84c30d8bc,Julia,Peterson,julia.peterson@outlook.com,Female,3,26,WV,After-school / Enrichment Educator,Special Education,R2 Research University,3.53,3,0,Bachelor's Degree,Social Sciences,61,85,35009,Some college,7987,0,1
fda8470f-30a6-4beb-9ea1-0b32b86a0d1b,Betty,Murphy,betty.murphy@hotmail.com,Non-binary,1,24,AZ,Instructional Coach,Early Childhood Education,R2 Research University,3.39,1,1,Bachelor's Degree,Social Sciences,93,69,67295,High school or below,21487,0,0
5b19b2a3-a737-47fe-9466-f85119d3453f,Randy,Foster,randy.foster@yahoo.com,Non-binary,7,27,NY,Teaching Assistant / Paraprofessional,Secondary Education,Liberal Arts College,3.66,7,4,Bachelor's Degree,Education,72,71,38858,Bachelor's degree,5903,0,1
2f5eacd1-0d01-4c11-bf05-ed5e103d17a1,Shirley,Evans,shirley.evans@outlook.com,Female,1,25,WI,Higher Education Instructor,Secondary Education,Regional Public University,3.26,1,1,Bachelor's Degree,Other,51,67,61427,Some college,18061,0,1
52bd694d-2057-4601-8d7a-18adf949e196,George,Roberts,george.roberts@icloud.com,Non-binary,5,38,ND,Other,Special Education,Regional Public University,3.8,5,0,Bachelor's Degree,Social Sciences,42,88,57230,Bachelor's degree,8360,0,1
34177bd2-13c2-4ae2-9a50-970ab975d9db,Patrick,Adams,patrick.adams@yahoo.com,Male,21,51,SC,Teaching Assistant / Paraprofessional,Curriculum & Instruction,R2 Research University,3.1,21,0,Bachelor's Degree,Arts & Humanities,81,54,39633,Bachelor's degree,9525,0,2
f2055bc3-bc4e-4be4-8b39-545ec680cd9f,Amy,Wood,amy.wood@gmail.com,Male,8,34,WI,Education Nonprofit Staff,Educational Leadership,Regional Public University,3.09,8,2,Bachelor's Degree,Arts & Humanities,54,44,58608,Master's degree,19636,0,1
feb07828-8a23-431e-8214-31b137fb19b7,Ashley,Ruiz,ashley.ruiz@hotmail.com,Non-binary,5,34,RI,Other,Special Education,R2 Research University,3.65,5,3,Other / International Equivalency,Health / Nursing,71,88,53553,High school or below,9078,0,2
6596b265-a018-4b14-88e5-56bdaba8a329,George,Mendoza,george.mendoza@hotmail.com,Female,1,22,CO,Education Nonprofit Staff,Secondary Education,Regional Public University,3.09,1,1,Master's Degree,Business,48,52,37608,Bachelor's degree,7110,0,0
981d5833-7092-4ed9-a0f5-d8a2a8dc6334,Sarah,Sanders,sarah.sanders@gmail.com,Non-binary,7,34,MI,Other,Secondary Education,R1 Research University,2.95,7,2,Bachelor's Degree,Education,67,29,32217,High school or below,6065,0,0
355c7267-ffe1-4e9a-a1ab-4cf3f503a42f,Vincent,Peterson,vincent.peterson@gmail.com,Female,1,29,ID,Career Switcher (Non-Education Background),Early Childhood Education,Community College / 2-Year College,3.18,1,0,Master's Degree,Social Sciences,62,47,40687,Master's degree,12291,0,0
c09bba88-c150-4bd9-af77-01d10f8e7f3c,Anthony,Wright,anthony.wright@icloud.com,Male,3,26,IA,Instructional Coach,Special Education,International Institution,3.11,3,3,Doctoral Degree,STEM,61,50,71410,Some college,15382,1,1
5d2440c1-b341-41d0-a7bb-9002a2d23ccb,Beverly,Morris,beverly.morris@gmail.com,Non-binary,33,64,MS,K-12 Classroom Teacher,Educational Leadership,Private University (Nonselective),3.3,33,5,Master's Degree,Arts & Humanities,36,54,59929,Doctoral degree,25616,0,4
c3fc6567-7297-42ab-95a3-3f5866a72c51,Barbara,Chavez,barbara.chavez@yahoo.com,Non-binary,2,28,NE,Higher Education Instructor,Educational Leadership,R2 Research University,3.31,2,2,Bachelor's Degree,Arts & Humanities,66,67,63189,Some college,19890,0,0
b549e8b1-874c-4886-be5b-60efd0508fcb,Hannah,Mitchell,hannah.mitchell@hotmail.com,Female,2,24,FL,After-school / Enrichment Educator,Educational Leadership,R1 Research University,3.57,2,1,Bachelor's Degree,Social Sciences,79,88,34139,Master's degree,7112,0,0
c8b67b37-6d29-443c-9a6d-44aa32014133,Elijah,Ortiz,elijah.ortiz@yahoo.com,Male,9,35,PA,Teaching Assistant / Paraprofessional,Elementary Education,Regional Public University,2.99,9,3,Bachelor's Degree,Social Sciences,81,33,37890,Some college,9065,0,1
